pred	true
1.24030685425	1
6.82959985733	8
6.14709854126	7
2.8532102108	4
4.37452697754	8
5.79055404663	8
1.1001137495	2
5.37416315079	8
7.11146116257	5
6.29110383987	8
4.57086038589	5
3.55954003334	4
3.44757604599	5
0.483480274677	1
4.83158349991	6
6.15552759171	1
6.03242254257	7
2.90133213997	2
7.22642660141	8
5.70187520981	7
3.60349535942	1
7.16320323944	1
7.54551506042	8
4.94450426102	6
5.83799505234	6
4.15619850159	6
4.69657373428	1
6.24250078201	7
6.85638904572	8
6.64209938049	8
6.5606675148	8
5.91831970215	6
1.76838946342	1
1.83222913742	1
7.38583898544	8
6.04967498779	8
5.43720293045	5
7.39878940582	8
4.62146568298	6
7.61660242081	8
7.12836170197	8
7.53113937378	8
4.95472860336	2
5.91505813599	6
6.10983037949	1
4.08036613464	5
3.65006184578	5
6.52910137177	7
7.30333662033	7
4.53052473068	6
8.0149269104	8
6.70758962631	7
6.72676610947	2
6.93817281723	8
7.22462081909	8
7.650182724	8
7.27680635452	1
3.03186202049	4
5.35681438446	5
6.98812389374	8
3.10050749779	3
6.44558382034	7
1.66110765934	4
7.26032733917	8
2.03604865074	2
4.90864276886	2
4.89904642105	2
7.3762254715	8
6.5433473587	7
6.52773666382	8
4.52081441879	7
5.49585103989	8
6.86584663391	8
2.95647358894	5
3.9578974247	2
4.07871437073	2
5.94778776169	7
5.91599988937	7
5.78358364105	7
7.15594530106	8
4.25870418549	2
3.38326931	3
5.52814865112	6
7.80029439926	8
7.57793426514	8
6.43421125412	8
7.94935178757	8
5.55383396149	6
7.3295750618	8
5.48085260391	6
7.53838396072	8
6.56822776794	6
5.75549173355	6
7.44363260269	8
7.51769971848	8
3.98372006416	6
8.07419395447	2
7.28787279129	8
6.20004034042	6
6.75661563873	7
4.56851243973	5
5.40034294128	6
5.38418245316	6
2.43889808655	1
5.39494609833	4
6.85031700134	6
4.92370605469	5
3.55839395523	5
4.16834163666	2
6.20275211334	7
4.61891889572	5
7.44746303558	8
6.1473031044	1
3.74920392036	2
7.23988294601	8
4.1709690094	2
7.55885410309	8
6.51279640198	7
7.72115468979	8
6.95546722412	6
6.84718942642	1
4.07743453979	2
4.74068021774	7
4.89194154739	6
2.98695802689	3
6.59359550476	6
5.37572193146	1
2.95394158363	1
7.51531982422	8
7.7633228302	8
0.195866942406	3
7.40162372589	8
5.58278560638	6
3.26759719849	6
5.96295452118	2
5.69638490677	1
3.89637804031	6
6.17680740356	8
7.61764812469	7
7.00147247314	8
4.86635923386	6
6.60271978378	7
6.12728357315	8
6.58932447433	6
5.50655984879	6
5.16042852402	6
6.42145490646	6
4.79987621307	6
6.68140077591	6
6.22439670563	8
3.05652523041	2
6.31536817551	8
4.36787700653	6
3.1612803936	2
5.92417287827	8
7.35309028625	8
5.70895814896	6
5.4388628006	6
7.73864412308	8
6.26176214218	6
6.91308355331	8
6.89280986786	8
5.26902961731	6
5.54412841797	6
6.66225147247	1
1.48608779907	1
7.02036190033	7
7.2123003006	6
3.67177581787	2
7.21623039246	7
6.32155036926	2
4.73390960693	6
6.28807640076	8
7.11895513535	6
3.92312121391	1
7.92338132858	8
2.4504506588	4
7.50240945816	8
6.68191766739	8
6.27905511856	6
3.336332798	2
6.40976762772	1
2.07224178314	1
3.83652544022	5
3.35119199753	1
7.81109523773	8
5.23306179047	1
5.58272504807	6
7.54786014557	6
6.64944076538	7
7.52498245239	8
2.22781300545	6
6.85889720917	8
4.94298362732	6
3.41667842865	2
3.60965204239	4
5.7892537117	8
6.83380842209	8
4.40464782715	1
5.12703323364	2
5.92392873764	6
2.63449692726	3
5.48444414139	7
5.86131095886	7
5.65142965317	7
3.01951146126	5
3.56460356712	4
7.44197511673	8
5.05231285095	1
6.17769432068	1
7.44906139374	8
3.68819189072	2
7.02558231354	7
5.0762424469	1
8.00990390778	8
7.4033780098	8
5.89908838272	6
5.39458179474	7
7.79462909698	8
4.58104610443	1
6.30266094208	6
5.66697025299	8
7.41889286041	8
7.89093542099	8
7.62399339676	8
7.51969766617	7
7.0836353302	7
4.27963685989	7
4.67188596725	5
3.9390566349	2
3.04976844788	1
3.41367673874	4
7.37110137939	8
5.64796972275	8
2.61394810677	3
2.80306768417	1
2.56598258018	1
3.18514370918	5
3.87301635742	5
6.83990621567	7
5.98903656006	6
7.42950487137	8
3.60044884682	3
6.91689968109	8
3.85267519951	6
5.86631917953	5
6.89825868607	8
4.1826839447	5
6.36871433258	5
0.848197937012	1
7.03161430359	8
5.97861242294	6
7.67417192459	8
6.99024534225	8
4.55461359024	2
5.83202934265	2
6.51881217957	6
7.66542100906	8
7.27590417862	8
5.2005147934	8
6.43230056763	8
3.67835879326	4
6.92339134216	6
5.74330949783	6
6.97129964828	8
3.94318366051	4
4.76197099686	7
4.24765872955	5
7.77331590652	8
2.49499702454	2
6.87979078293	7
5.16497898102	6
4.10659980774	1
2.72436332703	1
7.07076692581	8
5.54715585709	7
5.5969209671	2
1.07600879669	1
7.11514759064	8
6.94005537033	1
7.12647867203	7
6.3673119545	7
2.27151203156	3
5.11576318741	5
5.9382853508	2
3.71436500549	1
8.25234603882	8
6.70775556564	8
4.68648433685	1
1.22650504112	2
7.61752462387	8
3.98627448082	4
7.36242485046	8
4.73059129715	5
1.77259016037	1
5.77148866653	7
7.41508674622	8
3.57122778893	4
6.99357128143	8
5.31453371048	2
4.59138774872	5
3.72570705414	6
6.84463214874	7
6.37786102295	6
3.96951508522	4
6.18135499954	6
5.20553922653	6
5.25061273575	5
6.17305898666	6
5.59120798111	1
2.27823066711	1
7.47973394394	8
7.35621595383	8
7.4925403595	8
6.63715982437	2
5.56963062286	5
7.28748512268	2
6.82174777985	1
6.95445680618	8
6.95374393463	8
6.43856191635	7
7.22964334488	1
7.69855451584	8
7.1539144516	8
6.61050748825	7
6.56175041199	8
5.11968755722	6
6.25804376602	8
6.4697637558	1
6.46486091614	6
7.16783809662	8
6.36395215988	6
5.32714176178	1
5.91013669968	4
7.11207580566	8
7.05630159378	8
5.63161420822	7
3.49180841446	5
3.42546010017	1
5.42321538925	7
6.98105239868	8
6.25634288788	8
7.67146110535	8
7.84230852127	8
5.27027416229	2
7.63115262985	8
2.23746967316	2
5.32657814026	6
6.83450603485	7
8.05495071411	8
2.98427200317	1
4.70240736008	6
5.48080730438	7
6.95683383942	8
6.90656805038	8
7.57170438766	8
6.72792005539	8
7.24050331116	8
1.30495977402	1
5.93069219589	7
5.17232179642	6
7.16312074661	8
7.39501953125	8
6.90063047409	5
4.95469808578	6
5.28906345367	2
7.42605209351	8
7.15314483643	7
6.90458440781	1
1.90746641159	1
7.45072793961	8
5.36046552658	7
7.3146481514	8
4.35431909561	2
6.66514110565	2
6.941157341	8
7.05724906921	8
4.65716743469	5
2.94028973579	2
6.57251739502	8
7.57637691498	8
4.14280891418	1
2.88517475128	5
7.28678321838	8
7.646027565	8
7.38565540314	8
6.65927553177	8
4.81847333908	2
8.02200698853	1
7.64599657059	8
6.03673267365	2
3.21247935295	3
3.18261289597	6
5.22899484634	5
7.70007181168	8
5.62123966217	6
6.81550836563	8
5.83161401749	6
4.32782030106	2
5.99526548386	6
4.76548099518	7
7.7450838089	8
6.23617124557	7
4.82831144333	6
4.37735700607	5
3.00759959221	4
7.28458070755	6
5.67545032501	1
6.36935997009	6
5.37652540207	6
4.54304742813	1
4.2619342804	5
5.19056844711	7
2.05628919601	1
5.13278579712	6
6.67703104019	8
4.67769002914	6
3.23404169083	2
5.54567480087	6
4.89428329468	6
6.36975955963	8
6.35764884949	6
4.31275081635	6
7.66959238052	8
1.89628970623	2
4.85017347336	1
4.18418931961	5
6.93890094757	8
5.11481952667	2
3.85659384727	6
7.86273860931	8
6.13418531418	6
6.01909637451	7
5.42235994339	8
7.25832080841	7
3.02813053131	5
7.20199537277	8
7.41474676132	8
6.21731281281	6
5.17932796478	5
4.284096241	5
7.72172403336	8
8.14463233948	8
7.8217010498	8
3.38089585304	1
1.96454787254	3
6.2045378685	7
4.93809747696	5
6.74703884125	7
5.35584878922	5
6.60258436203	2
2.49933481216	6
4.45611000061	2
5.58452939987	6
5.53951740265	1
1.96113193035	1
6.13304042816	6
6.81589221954	8
0.315001904964	1
4.94648981094	5
5.62677288055	7
4.07896900177	2
7.33428573608	8
5.18426179886	8
3.76128935814	1
2.95416283607	4
7.28963708878	8
7.40697669983	8
6.01963567734	8
4.0081949234	5
4.45139074326	2
3.88290762901	6
7.24861192703	8
4.17181110382	5
6.29521369934	7
6.45289325714	8
6.90771341324	8
7.63453388214	8
5.78899860382	6
1.44511198997	1
7.29007339478	8
2.67486047745	6
6.99243068695	7
4.67813539505	5
6.93889141083	8
5.38800001144	7
5.07987213135	6
5.30676555634	7
7.17956399918	8
4.52208089828	7
4.06308841705	1
7.13808441162	8
0.985419392586	2
7.74186038971	8
6.99883174896	8
6.49726819992	8
5.03783082962	6
6.64432525635	8
2.79336190224	2
4.53871393204	7
5.01204490662	5
7.73729944229	8
5.19772720337	7
6.12207794189	7
4.47611141205	6
7.47951889038	8
7.6187005043	8
5.87886285782	6
3.44244265556	5
6.96647834778	8
6.18296813965	7
6.96492910385	8
5.81152057648	7
2.07078838348	1
5.18606281281	2
7.89600372314	8
6.78949117661	8
7.41192865372	8
3.25539469719	4
7.26643610001	8
6.41773843765	8
5.65759706497	6
4.11337852478	5
7.42978143692	8
5.0118470192	5
2.4493021965	2
7.70642566681	8
6.46224927902	8
7.02621078491	8
1.66821730137	1
3.10132193565	5
5.67837429047	5
3.03338599205	3
6.38231515884	8
5.21625089645	6
5.04607820511	2
7.87649488449	6
5.04093170166	5
3.75142645836	5
7.75891923904	7
7.22152519226	8
5.57217359543	6
6.49209928513	6
6.85492706299	2
6.61717271805	8
7.24249362946	8
4.23830127716	1
5.60261011124	6
6.84081268311	7
7.36877584457	8
5.86520385742	6
3.73291420937	2
6.7029671669	6
7.02034568787	8
7.74410200119	8
7.70214891434	8
5.50305557251	6
1.25645685196	1
6.09188127518	6
7.49426984787	7
7.3337187767	8
6.94654893875	8
2.92307519913	1
4.26180744171	6
2.99434065819	2
5.2784204483	6
5.97193098068	8
7.12827062607	8
6.40373420715	6
6.27379226685	8
6.48102521896	1
7.41930150986	8
7.36660480499	8
4.91342067719	5
6.88351774216	8
3.13058805466	1
7.69083881378	8
5.65847969055	5
4.55083179474	6
4.17472267151	2
6.20674848557	6
2.78635215759	3
7.02393865585	8
2.88841843605	1
5.64064073563	5
6.39531564713	8
6.9718208313	8
4.0224609375	6
3.24255251884	2
6.25339126587	6
4.09377574921	3
5.29553699493	6
3.42989039421	3
4.01790714264	6
6.83137369156	5
2.57982110977	8
5.03498268127	7
5.82464647293	8
5.35146999359	7
5.34099054337	5
3.48965287209	1
4.17039775848	2
6.2741112709	1
6.22715473175	7
6.27973031998	6
7.54671096802	8
3.92991518974	2
4.60601520538	3
5.66506671906	6
6.80513238907	8
2.40573883057	1
3.55024886131	1
6.85007858276	1
7.61111068726	8
2.04501438141	1
4.25750732422	1
7.75598478317	8
6.40986299515	6
2.29208374023	2
3.45790314674	1
1.98861145973	1
7.35708189011	8
5.81783390045	5
6.36041116714	6
7.80312347412	8
7.02843427658	8
6.64521741867	1
6.51209020615	2
7.52642440796	8
6.55916452408	8
7.10314178467	8
4.16318035126	2
7.38425540924	8
6.88308191299	8
4.69838047028	1
3.56608581543	5
2.55963230133	5
7.57515001297	1
5.70534753799	4
7.17704534531	7
4.46238660812	6
3.94518470764	1
6.90678071976	8
5.19123220444	2
5.44517374039	2
5.12607288361	6
7.77118396759	7
2.29972028732	2
6.9231710434	8
7.31511926651	7
7.50447177887	8
5.09715795517	1
7.15092086792	8
7.34104681015	7
6.7074136734	8
2.25104427338	1
5.91812086105	8
5.40587568283	2
5.90017366409	7
6.40035009384	8
6.60878038406	7
5.10556125641	6
6.02037763596	8
4.40892028809	5
7.06668949127	8
6.90711736679	7
6.02676105499	1
5.58971738815	6
5.63206481934	6
6.41012430191	8
4.92566394806	6
4.69955205917	2
7.18970012665	8
6.38540172577	8
3.6046037674	4
6.77372550964	1
5.74354505539	8
1.74709379673	1
6.71536540985	7
4.20011615753	1
5.92869853973	7
4.85639429092	7
5.69270515442	1
6.21973705292	8
7.22599506378	8
1.98371493816	2
7.48332262039	7
6.68805360794	8
3.87040686607	5
6.63432979584	8
6.99605464935	8
6.1450548172	8
2.93184328079	6
3.24950695038	1
5.1538271904	6
7.40155887604	8
6.714012146	8
3.28069806099	5
4.66915369034	6
1.25200533867	5
4.85580539703	1
4.63416814804	7
3.71991014481	1
6.69891357422	6
5.7460398674	2
3.8957259655	1
4.020403862	1
7.11723613739	7
6.07302713394	8
6.65560770035	7
7.38562679291	7
7.44113111496	8
6.60556840897	6
5.20964765549	6
6.16469621658	2
6.9808588028	8
5.90441513062	2
6.88264703751	8
4.8292889595	6
6.3244972229	5
6.40623521805	8
6.25524377823	6
7.04853057861	8
7.44590950012	8
6.76625823975	6
7.09906959534	7
7.59459495544	6
6.17102575302	6
6.40787315369	5
6.95332050323	8
3.0877597332	4
5.39500284195	5
6.63001823425	6
6.79828548431	8
5.73521566391	2
5.41915082932	5
0.745076656342	1
7.1382021904	8
7.05575656891	8
7.41093444824	8
5.09431219101	6
7.05199098587	8
6.86829519272	8
6.32224369049	8
7.92306900024	8
6.33373498917	2
7.45581769943	8
6.49074935913	7
4.94209051132	7
7.93777561188	8
3.67290425301	2
4.35971450806	2
5.90385627747	7
7.40743732452	7
7.72896051407	8
7.67584657669	8
3.58774328232	2
6.37054538727	6
2.30111312866	1
6.8975520134	7
5.04839801788	5
2.72872567177	1
7.42051506042	6
3.65000605583	2
7.79896306992	8
6.37277317047	8
7.47533130646	8
7.37508010864	7
5.81240797043	7
7.328332901	8
6.8451294899	8
5.65065383911	2
4.90821456909	7
7.88311910629	8
6.03748130798	5
6.17271947861	6
7.83338880539	8
6.46170711517	8
7.20279455185	8
6.14548492432	6
6.61437988281	8
5.58122587204	7
3.75778150558	2
6.74732542038	8
4.53537893295	2
5.6871471405	7
4.64653635025	6
7.28563594818	8
6.86256551743	8
1.01543307304	1
4.16757774353	1
6.3804731369	6
4.26477909088	2
7.46470832825	7
7.44016504288	8
7.34295034409	8
5.99024295807	7
3.84251999855	1
7.45597410202	8
3.01980352402	2
6.49713945389	1
4.75910186768	5
6.90699720383	8
5.86810874939	7
6.65632963181	7
7.27737188339	8
4.06973552704	4
7.84389877319	8
6.05173778534	2
5.99084854126	6
3.78261685371	4
7.74401760101	8
7.18388557434	7
6.44718599319	8
3.47704458237	2
7.06663560867	8
6.0918211937	6
6.25780153275	6
5.62335205078	7
6.83914470673	8
6.14497756958	6
3.4463365078	2
7.14142465591	8
6.01129817963	1
2.3281211853	1
7.03484201431	7
5.39415693283	6
1.92964363098	1
2.76081085205	2
-0.400296926498	1
7.69493818283	8
3.16787910461	7
6.77181434631	8
2.07881402969	1
5.80544614792	8
3.22083115578	1
5.83585739136	6
2.97484183311	2
6.78134727478	8
7.67090654373	6
3.59531497955	3
4.07009601593	4
6.5783367157	6
5.12497186661	5
7.23813199997	8
5.13657712936	2
6.72817230225	1
6.40745162964	8
5.24978065491	5
2.7462413311	3
6.94846534729	1
3.99302148819	6
4.92508172989	1
3.31552410126	3
5.61144971848	8
5.08744525909	6
4.54104328156	7
6.88125181198	8
6.17491483688	6
5.3134894371	8
4.69732427597	5
5.13455677032	2
7.3338561058	8
5.83715677261	8
5.16139411926	6
7.54549741745	8
4.48390007019	5
2.60052728653	2
7.37071752548	8
6.13324403763	8
5.49297142029	4
7.48120355606	8
4.59858942032	5
7.87438344955	8
2.22941017151	5
7.08156776428	8
7.61530590057	7
6.54273080826	7
7.58355998993	4
7.35220479965	8
7.1699757576	8
4.65524435043	6
4.45602273941	2
4.71497535706	5
3.91741871834	1
4.8864107132	5
7.36314249039	8
5.66390991211	7
5.50665616989	2
7.59110832214	8
1.93275141716	2
6.57414007187	7
7.90063619614	8
6.83558225632	8
2.29788732529	2
2.90080189705	1
5.38354158401	7
7.95540475845	8
3.02302670479	5
6.26707458496	7
5.51424074173	6
7.66039657593	8
6.80244016647	7
3.75595641136	5
7.38558864594	7
6.84918212891	8
6.34740638733	7
7.6484041214	8
7.64421892166	8
5.78525924683	6
5.16755867004	1
6.72471475601	8
6.59654664993	7
1.66446840763	1
2.06107759476	1
7.75270318985	6
5.86082696915	6
7.65830278397	8
3.72013258934	4
7.39346885681	8
7.25130796432	8
6.28072071075	6
4.08044242859	6
6.91157913208	8
6.12717723846	8
6.92763185501	8
7.68364095688	8
2.99775075912	5
6.61903810501	7
5.67530012131	5
3.08408713341	2
4.05421352386	5
4.50267362595	5
6.75595903397	8
6.57946300507	8
6.5674738884	6
4.73309612274	6
5.67582416534	6
2.33954954147	2
7.21607780457	8
5.44679403305	7
5.52778911591	5
7.33551692963	8
4.56309509277	7
6.44810056686	6
7.31378746033	8
5.7850151062	7
7.75094509125	8
6.78499937057	5
7.61262750626	8
4.0041475296	7
7.16831159592	8
3.20517301559	4
7.4506020546	8
3.41337537766	2
7.96917057037	8
3.36804533005	3
5.61526632309	6
4.90998888016	1
4.65907478333	1
4.38157081604	5
3.5402803421	4
3.99772691727	6
7.50328063965	7
6.73377561569	8
3.8899667263	2
5.08995056152	5
7.09962797165	8
6.64721632004	2
4.06680393219	2
7.63762807846	7
3.19091582298	5
4.30570363998	7
6.76017141342	8
5.01194238663	6
5.65117168427	6
5.30664110184	7
7.36242103577	8
4.63546705246	2
6.34765481949	7
4.99771499634	6
2.39439630508	2
6.95834207535	8
4.08446645737	5
7.64299821854	8
5.25374364853	6
6.93310403824	5
4.60766029358	6
7.11585855484	8
6.12806224823	7
7.0053858757	2
5.01803064346	5
7.02097034454	8
5.81907558441	5
5.58034324646	6
6.10278320312	6
-1.78898644447	1
4.68825531006	6
4.772772789	5
7.73964881897	8
6.09275722504	8
6.16114902496	6
5.56165218353	7
5.46452093124	7
4.55719470978	6
7.15234994888	8
5.2324757576	1
6.41077947617	7
2.46675896645	3
5.799659729	6
7.19548749924	6
5.81304836273	7
6.84907245636	7
5.86862564087	8
3.61108088493	6
5.80975675583	7
5.5124168396	2
3.87318277359	6
4.71091556549	2
7.71233987808	8
6.67007303238	8
7.0113120079	8
7.88870382309	8
1.23341441154	3
5.73342037201	2
6.90357160568	6
4.68239974976	6
6.77355194092	8
3.54783964157	2
4.54611301422	2
3.41534686089	2
3.23448085785	5
7.13297748566	8
6.93157482147	8
6.75842142105	7
2.49302339554	1
7.14486455917	8
4.59440898895	6
6.55949211121	6
7.00450181961	8
5.79518318176	8
6.77649021149	8
7.48354196548	8
5.83173847198	6
3.7774207592	4
2.24761414528	2
5.73920249939	2
7.49402332306	8
2.54591822624	1
4.64423656464	6
7.63799858093	6
5.7049908638	5
4.44462871552	5
7.5165605545	8
4.03786325455	5
4.23387241364	6
2.11198186874	1
4.60695648193	5
3.54629397392	5
6.5526881218	8
5.45307159424	7
6.97171258926	8
6.49766635895	8
6.20164203644	6
5.52865791321	6
5.59624147415	1
5.39101791382	5
7.48329877853	8
6.30295658112	8
2.80400824547	3
7.10830974579	8
7.56333303452	8
6.02521467209	6
3.72393274307	7
5.80461359024	6
6.52949285507	7
5.1334528923	5
4.81495380402	1
5.5084400177	6
5.61505937576	6
6.15946340561	7
5.22014522552	1
4.26268148422	5
6.60512447357	8
2.47217774391	1
7.84809923172	8
3.13534259796	1
7.11726951599	8
0.645756185055	1
3.47035813332	4
6.97796487808	7
6.4911198616	7
6.89372253418	8
6.8154797554	8
5.70760393143	7
6.03192949295	8
6.8753285408	7
5.76527404785	6
5.70833396912	6
6.98482084274	6
5.80179452896	6
5.32937526703	5
5.97982263565	7
7.68328428268	8
6.10340929031	8
6.01222896576	7
5.99791002274	7
4.02947235107	5
6.92828130722	8
4.96454620361	1
3.19473576546	2
4.384765625	1
4.92387104034	1
5.01343536377	5
6.86165046692	2
5.63043498993	5
5.24934339523	2
7.18681430817	2
7.83844852448	8
7.66382217407	8
6.8946723938	8
7.69861459732	8
7.26810646057	8
7.49082565308	8
4.0933175087	1
2.20885944366	6
7.16038751602	8
7.135658741	8
6.46076154709	8
4.56659889221	2
7.72006177902	8
6.07628917694	7
7.77622747421	8
7.31741952896	8
5.71697473526	6
7.49818468094	8
3.05778980255	1
5.61396455765	6
6.3676867485	8
5.36081838608	2
4.91258430481	6
7.17066335678	7
6.29568576813	8
6.24618005753	8
4.41671848297	2
6.02224969864	7
7.89474916458	8
3.78729557991	1
7.29877281189	8
7.94351530075	8
6.36629486084	7
7.59387683868	8
6.82083702087	6
4.06441307068	4
6.6903090477	6
2.35915660858	2
2.90211772919	2
4.38587665558	5
2.92265534401	3
6.53640699387	8
1.74958097935	1
7.20584392548	7
5.48307991028	6
6.19976806641	8
5.79437589645	8
6.68224954605	8
4.34533548355	2
7.15301465988	8
7.05487346649	8
5.12435436249	7
6.53455734253	7
4.54792833328	5
3.17045688629	1
7.59265041351	8
5.06128406525	6
6.17874240875	6
7.0037856102	7
4.59342575073	5
7.37015533447	8
5.34221315384	5
7.29813146591	8
7.39864349365	8
6.06786966324	6
3.9828915596	6
3.80907130241	6
7.13633871078	8
7.23560762405	7
5.09262037277	6
5.77421998978	1
5.74830579758	6
7.11534500122	8
7.66297674179	8
7.7000169754	8
6.42974042892	6
3.26561784744	6
6.91913938522	6
7.43712568283	8
7.62953281403	8
2.6902756691	2
4.72947978973	6
6.6537733078	8
5.82102823257	6
7.70783519745	8
7.43964338303	8
5.31511163712	6
5.17002153397	1
5.50460672379	6
6.37538433075	8
7.04271268845	8
7.4748506546	8
6.42923402786	7
7.2529540062	8
5.26921319962	6
4.84599351883	6
7.72422647476	8
5.59559774399	1
6.8540263176	6
7.45801544189	1
7.7312746048	8
2.65131497383	5
4.3530921936	2
7.59428358078	8
7.20025253296	8
5.58014059067	7
6.97885751724	8
1.24336183071	2
4.07777309418	5
6.36246776581	6
6.38806438446	8
7.50972652435	8
6.16630887985	8
5.40078353882	6
7.26702833176	7
4.21808099747	7
5.90059185028	2
7.57033014297	8
1.83798098564	2
6.11000776291	8
7.32215547562	8
5.04135274887	1
7.37359046936	8
5.94078302383	6
4.37492275238	1
6.02522706985	7
4.36353397369	6
6.30087375641	6
5.54270887375	6
8.03559875488	8
7.2394361496	7
5.66950845718	7
3.23420238495	5
5.1676735878	6
5.85503911972	6
5.55890655518	1
7.59196376801	8
5.72199821472	7
7.06256008148	8
6.85360050201	8
6.81080532074	8
7.17496156693	8
7.39001655579	8
7.48188018799	7
3.96968603134	2
2.45427131653	2
5.74252033234	6
4.4676194191	5
2.04734182358	3
5.36313009262	1
4.39372634888	3
5.18988847733	2
7.42235803604	8
6.06467866898	8
7.72564220428	8
3.92740726471	6
5.21071434021	7
1.26118028164	1
5.53212785721	6
7.34433603287	8
7.61344909668	8
7.4902048111	8
4.18466567993	6
3.08958697319	1
1.90726101398	2
4.20157003403	2
6.92067193985	8
6.10584163666	6
5.64389228821	5
4.3783531189	7
3.43330717087	2
1.40144765377	1
5.74872541428	6
3.14395809174	2
6.42165279388	8
4.7948641777	6
4.7870464325	7
5.04597425461	5
5.9330701828	8
5.75000762939	6
2.47304153442	5
4.69841861725	5
6.58052015305	8
4.80171060562	7
5.44668197632	1
7.180996418	7
7.73617839813	8
3.45020651817	4
6.47874307632	8
7.44317007065	8
7.42998695374	8
5.66520595551	6
4.59366321564	6
6.34580230713	1
6.05157995224	1
6.56013250351	7
3.04733729362	6
7.64686059952	8
6.02759981155	6
5.27619743347	7
6.47602415085	8
7.08959627151	8
5.87397098541	7
6.67668390274	8
6.41596460342	7
3.22576999664	6
6.17298698425	8
5.62413311005	7
5.02706480026	6
6.07833862305	7
6.91738891602	6
3.7179672718	2
5.90071678162	6
5.4653673172	7
6.61424541473	7
4.56025743484	1
3.47624492645	1
7.34113168716	8
4.43878984451	1
4.57472038269	5
5.69082927704	6
6.25157165527	8
3.6378865242	2
7.8174123764	8
5.62824964523	1
5.20490789413	6
1.22043144703	1
2.52494907379	5
7.47090625763	7
3.20033669472	5
7.42819070816	8
6.65933704376	7
5.56528091431	5
7.45224905014	8
5.84411859512	6
7.66373682022	8
7.23592948914	8
